123;"";"0000-00-00 00:00:00";"";"2015-05-15 10:01:00";"";"2015-05-15 10:02:00";"fm2";"A";123;"";"";"";"";"";"";"";"WRZ 2";"f";"";"Anforderung von einem RTW bei der LSt Unna wurde veranlasst";"2015-05-15 10:01:00";"EAL DLRG WE";"s3";"S3";"2015-05-15 10:04:00";"si";"S2_rt,S3_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 10:04:34"
124;"";"0000-00-00 00:00:00";"";"2015-05-15 10:01:00";"";"2015-05-15 10:04:00";"fm2";"A";124;"";"";"";"";"";"";"";"WRZ 2";"f";"";"Es ist derzeit kein Trinkwasser verf&uuml;gbar.\
Verf&uuml;gbarkeit erst ab ca 1400 durch Verpflegungstrupp gegeben.";"2015-05-15 10:01:00";"EAL DLRG WE";"s1";"S1";"2015-05-15 10:05:00";"si";"S2_rt,S1_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 10:04:42"
125;"Fu";"2015-05-15 10:03:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";125;"WRZ 08";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Anforderung von Mittagsverpflegung f&uuml;r den WRZ 08 mit der St&auml;rke 1/9/34//44 + 1 Zugtruppbegleiter\
Um 11:30 Uhr werden zudem 3 weitere WRZ im Bereitstellungsraum eintreffen, die ebenfalls verpflegt werden m&uuml;ssen. ";"2015-05-15 10:03:00";"WRWZ 08";"";"";"2015-05-15 10:05:00";"si";"S2_rt,S1_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 10:05:24"
126;"Fu";"2015-05-15 10:03:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";126;"WRZ 2 KDOW";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"R&uuml;ckmeldung: Bewustlose, reanimationspflichtige Person an den RettD. &uuml;bergeben\
\
Taucher suchen weiter nach 1 Person";"2015-05-15 10:03:00";"WRZ 2";"";"";"2015-05-15 10:06:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 10:05:41"
127;"Fu";"2015-05-15 10:04:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";127;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"RTW ist bereits Eingetroffen";"2015-05-15 10:04:00";"WRZ 2";"";"";"2015-05-15 10:06:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 10:05:49"
128;"";"0000-00-00 00:00:00";"";"2015-05-15 10:07:00";"";"2015-05-15 10:09:00";"fm3";"A";128;"";"";"";"";"";"";"";"WRZ 10";"f";"";"Frage: wie ist das Ergebnis der Erkundung?";"2015-05-15 10:07:00";"EAL DLRG WE";"s3";"S3";"2015-05-15 10:12:00";"si";"S2_rt,S3_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 10:11:55"
129;"";"0000-00-00 00:00:00";"";"2015-05-15 10:10:00";"";"2015-05-15 10:15:00";"fm2";"A";129;"";"";"";"";"";"";"";"WRZ 08";"f";"";"Nach Abarbeiten des Einsatzes erfolgt die Mittagsverpflegung im Bereitstellungraum Schule. Melden um 151400mai in der EAL zwecks neuer Auftragsvergabe.";"2015-05-15 10:10:00";"EAL DLRG WE";"s1";"S1";"2015-05-15 10:19:00";"si";"S2_rt,S1_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 10:18:38"
130;"Fu";"2015-05-15 10:15:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";130;"      WRZ 03    ";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Zur Information: Die Tauchgruppe ist einsatzbereit.";"2015-05-15 10:15:00";"WRZ 03";"";"";"2015-05-15 10:18:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 10:17:41"
131;"Fu";"2015-05-15 10:15:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";131;"WRZ 2 KDOW";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Info:\
nach Deichbruch  Evakuierung durchgef&uuml;hrt mit der St&auml;rke:\
2/9/32//43\
\
Der Tauchtrupp ist mit der St&auml;rke 0/1/4//5  am Gerstein";"2015-05-15 10:15:00";"WRZ 2";"";"";"2015-05-15 10:20:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 10:20:25"
132;"Fu";"2015-05-15 10:17:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";132;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Deich ist repariert. WRZ macht seinen Urspr&uuml;nglichen Auftrag weiter";"2015-05-15 10:17:00";"WRZ 2";"";"";"2015-05-15 10:21:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 10:20:45"
133;"Fu";"2015-05-15 10:17:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";133;"WRZ 10 KDOW 1";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"4 Boot an der Kranstelle zu Wassergelassen\
\
Restliche Einheiten sind zu Fu&szlig; bei der Tierrettung mit der St&auml;rke:\
2/6/24//32";"2015-05-15 10:17:00";"WRZ 10";"";"";"2015-05-15 10:21:00";"si";"S2_rt,S1_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 10:21:02"
134;"Fu";"2015-05-15 10:18:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";134;"WRZ 09";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Die Boote 1, 2 und 3 wurden geslippt.\
Es wurden die Unterabschnitte Kfz und Boot gebildet.";"2015-05-15 10:18:00";"WRZ 09";"";"";"2015-05-15 10:21:00";"si";"S2_rt,S1_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 10:22:41"
135;"Fu";"2015-05-15 10:20:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";135;"WRZ 10 KDOW 1";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"4 Boote im Wasser welche sich zu der Tierrettung begeben";"2015-05-15 10:20:00";"WRZ 10";"";"";"2015-05-15 10:23:00";"si";"S2_rt,S1_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 10:23:00"
136;"Fu";"2015-05-15 10:20:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";136;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"2ter Taucher seit 9:55 Uhr im Wasser";"2015-05-15 10:20:00";"WRZ 2";"";"";"2015-05-15 10:23:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 10:23:34"
137;"Fu";"2015-05-15 10:25:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";137;"WRZ 08";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Es wird ein RTW f&uuml;r eine m&auml;nnliche Person mit Atemnot beim UA 3 ben&ouml;tigt.\
Frage: Sind die Koordinaten des UA 3 bekannt?";"2015-05-15 10:25:00";"WRZ 08 KDOW1";"";"";"2015-05-15 10:26:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 10:25:50"
138;"Fu";"2015-05-15 10:25:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";138;"WRZ 3 KDOW ";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Frage: Gibt es eine Wasserseitige Geschwindigkeitsbegrenzung?";"2015-05-15 10:25:00";"WRZ 3";"";"";"2015-05-15 10:29:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 10:28:56"
139;"Fu";"2015-05-15 10:27:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";139;"WRZ 10";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Der gebildete Fu&szlig;trupp mit einer St&auml;rke von 2/6/24//32 hat den Ort der Tierrettungs erreicht und wird sich nun Organisieren";"2015-05-15 10:27:00";"WRZ 10";"";"";"2015-05-15 10:29:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 10:29:04"
140;"Fu";"2015-05-15 10:30:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";140;"WRZ 9 KDOW";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Untergruppe KFZ Verlegt zum EON Kraftwerk Datteln mit der St&auml;rke: 0/4/11//25";"2015-05-15 10:30:00";"WRZ 9";"";"";"2015-05-15 10:32:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 10:31:38"
141;"Fu";"2015-05-15 10:32:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";141;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Taucher haben eine zweite Person gefunden.\
Kind ist Reanimationspflichtig.\
Ben&ouml;tigen Rettungsmittel";"2015-05-15 10:32:00";"WRZ 2";"";"";"2015-05-15 10:34:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 10:33:45"
142;"";"0000-00-00 00:00:00";"";"2015-05-15 10:32:00";"";"2015-05-15 10:34:00";"fm1";"A";142;"";"";"";"";"";"";"";"WRZ 8";"f";"";"RTW ist angefordert zum Hindu Tempel. Einweisung erforderlich";"2015-05-15 10:32:00";"EAL DLRG WE";"s3";"S3";"2015-05-15 10:36:00";"si";"S2_rt,S3_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 10:36:32"
143;"Fu";"2015-05-15 10:33:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";143;"WRZ 03";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Die Boote nehmen in &ouml;stlicher Richtung Fahrt auf und kontaktieren das WSA.";"2015-05-15 10:33:00";"WRZ 03";"";"";"2015-05-15 10:34:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 10:34:08"
144;"";"0000-00-00 00:00:00";"";"2015-05-15 10:35:00";"";"2015-05-15 11:04:00";"fm2";"A";144;"";"";"";"";"";"";"";"WRZ 3";"f";"";"Folgende Lage&auml;nderung:\
Am Lippe-Ufer, H&ouml;he WR-Station Hamm-Nordwest hat sich ein schwerer Unfall ereignet. \
Erkunden Sie die Lage und treffen Sie entsprechende Ma&szlig;nahmen.\
Der Mitteldeich kann mit KFZ nicht befahren werden, die Unfallstelle kann nur &uuml;ber den Wasserweg erreicht werden.\
";"2015-05-15 10:35:00";"EAL DLRG WE";"s3";"S3";"2015-05-15 11:06:00";"si";"S2_rt,S3_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 11:06:13"
145;"Fu";"2015-05-15 11:05:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";145;"WRZ 9 KDOW";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Vordern Verpflegung f&uuml;r 151300mai an";"2015-05-15 11:05:00";"WRZ 9";"";"";"2015-05-15 11:07:00";"si";"S2_rt,S4_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 11:07:02"
146;"Fu";"2015-05-15 11:09:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";146;"WRZ 9 KDOW";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Verlegen Standort zum Schiffshebewerk Heinrichenburg um Bootsgruppen zu slippen";"2015-05-15 11:09:00";"WRZ 9";"";"";"2015-05-15 11:10:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 11:09:48"
147;"Fu";"2015-05-15 11:10:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";147;"WRZ 3";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"16 Betroffene Personen\
Eine Kategoriesirung folgt\
\
Anforderung von Verpflegung f&uuml;r 53 Personen";"2015-05-15 11:10:00";"WRZ 3";"";"";"2015-05-15 11:16:00";"si";"S2_rt,S4_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 11:16:23"
148;"";"0000-00-00 00:00:00";"";"2015-05-15 11:12:00";"";"2015-05-15 11:14:00";"fm3";"A";148;"";"";"";"";"";"";"";"WRZ 10";"f";"";"Verpflegungsaufnahme erfolgt nach Abarbeitung des Auftrages an der Station der DLRG HAMM-Nordwest. Einen Folgeauftrag erhalten Sie beim derzeitigen &Uuml;bungssteuerer.";"2015-05-15 11:12:00";"EAL DLRG WE";"s4";"S4";"2015-05-15 11:17:00";"si";"S2_rt,S4_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 11:16:48"
149;"";"0000-00-00 00:00:00";"";"2015-05-15 11:15:00";"";"2015-05-15 11:22:00";"fm3";"A";149;"";"";"";"";"";"";"";"WRZ 9  ";"f";"";"Die Verpflegungsaufnahme erfolgt im BR Schule nach Abarbeitung des derzeitigen Auftrages. Melden Sie sich um 151345mai15 bei der EAL zwecks neuer Auftragsvergabe.";"2015-05-15 11:15:00";"EAL DLRG WE";"s4";"S4";"2015-05-15 11:23:00";"si";"S2_rt,S4_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 11:22:52"
150;"Fu";"2015-05-15 11:18:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";150;"WRZ 8";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Vorort ist ein Deich abschnitt von 500m der eine 40cm hohe Aufkadung bekommen soll. Daf&uuml;r werden 300 Paletten Sands&auml;cke ben&ouml;tigt und ca. 1000 Helfer";"2015-05-15 11:18:00";"WRZ 8";"";"";"2015-05-15 11:20:00";"si";"S2_rt,S3_bl,S4_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 11:20:10"
151;"";"0000-00-00 00:00:00";"";"2015-05-15 11:19:00";"";"2015-05-15 11:23:00";"fm2";"A";151;"";"";"";"";"";"";"";"WRZ 3  ";"f";"";"Die Verpflegungsaufnahme erfolgt nach Abarbeitung des Auftrages an der Station der DLRG Hamm-Nordwest. Einen Folgeauftrag erhalten Sie von dem derzeitigen &Uuml;bungssteuerer.\
";"2015-05-15 11:19:00";"EAL DLRG WE";"s4";"S4";"2015-05-15 11:24:00";"si";"S2_rt,S4_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 11:24:06"
152;"Fu";"2015-05-15 11:24:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";152;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"11:15 Uhr 4. Taucher im Wasser ";"2015-05-15 11:24:00";"WRZ 2";"";"";"2015-05-15 11:25:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 11:25:11"
153;"Fu";"2015-05-15 11:27:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";153;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"11:25 alle Taucher aus dem Wasser\
Objekt geborgen";"2015-05-15 11:27:00";"WRZ 2";"";"";"2015-05-15 11:31:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 11:30:54"
154;"Fu";"2015-05-15 11:29:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";154;"WRZ 03";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Die Patienten sind kategorisiert worden:\
5 Patienten gr&uuml;n\
5 Patienten gelb\
3 Patienten rot\
Gesamtpatientenanzahl 16\
Rettungsmittel entsprechend der o.g. Kategorisierung werden angefordert. \
Die Evakuierung erfolgt gem. Standardeinsatzregeln.\
Der Taucheinsatz ist erfolgt, die vermisste Person ist aus dem Wasser herausgeholt worden. \
Die Bootsgruppe 1 ist wieder dem UA Schaden unterstellt. ";"2015-05-15 11:29:00";"WRZ 08 ";"";"";"2015-05-15 11:31:00";"si";"S2_rt,";"Richtig ist WRZ 3, nicht WRZ 8";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 11:52:01"
155;"Fu";"2015-05-15 11:32:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";155;"WRZ 3";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Patienten-&Uuml;bergabe an Rettungswache Hamm eingerichtet. SR sichern diese ab.";"2015-05-15 11:32:00";"WRZ 3";"";"";"2015-05-15 11:36:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 11:36:05"
156;"Fu";"2015-05-15 11:33:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";156;"WRZ 8";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Erkundung Hamm &Uuml;ntrop beendet.\
Erkundungserkentnisse werden per Mail zugesand.\
";"2015-05-15 11:33:00";"WRZ 8";"";"";"2015-05-15 11:36:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 11:36:18"
157;"Fu";"2015-05-15 11:38:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";157;"WRZ 3";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Lagemeldung zu UA Schaden:\
8 gr&uuml;ne Personen\
4 gelbe Personen\
2 rote Personen\
1 schwarze Person\
Gesamt: 15 Personen";"2015-05-15 11:38:00";"WRZ 3";"";"";"2015-05-15 11:45:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 11:44:56"
158;"Fu";"2015-05-15 11:41:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";158;"WRZ 10";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"2 Schafe verladen. Transport zum Kanal erfolgt nun, um diese mit den Booten zu verschiffen.";"2015-05-15 11:41:00";"WRZ 10";"";"";"2015-05-15 11:45:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 11:45:10"
159;"";"0000-00-00 00:00:00";"";"2015-05-15 11:43:00";"";"2015-05-15 11:44:00";"fm2";"A";159;"";"";"";"";"";"";"";"WRZ 3";"f";"";"Aktuell stehen laut LSt Unna keine Rettungsmittel zur Verf&uuml;gung &Uuml;ber&ouml;rtliche Hilfe ist angefordert. Stellen Sie bis zum Eintreffen eine Versorgung sicher.";"2015-05-15 11:43:00";"EAL DLRG WE";"s3";"S3";"2015-05-15 11:45:00";"si";"S2_rt,S3_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 11:45:21"
160;"@";"2015-05-15 11:59:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";160;"WRZ 8";"";"";"";"";"";"";"EAL DLRG WE";"f";"WE0004.pdf;WE0003.pdf;WE0002.pdf;WE0001.pdf;";"Erkundungsergebnisse WRZ 8\
WE0004.pdf -  - 151158mai2015\
WE0003.pdf -  - 151158mai2015\
WE0002.pdf -  - 151158mai2015\
WE0001.pdf -  - 151157mai2015\
";"2015-05-15 11:59:00";"WRZ 8";"";"";"2015-05-15 12:01:00";"si";"S2_rt,S3_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 12:00:43"
161;"Fu";"2015-05-15 12:00:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";161;"WRZ 3";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Beginn mit der Patienten-&Uuml;berf&uuml;hrung. 2 Patienten sind auf dem Weg.";"2015-05-15 12:00:00";"WRZ 3";"";"";"2015-05-15 12:01:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 12:00:54"
162;"Fu";"2015-05-15 12:02:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";162;"WRZ 10";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"2 Schafe auf Boote verlastet. Transport in sichere Gebiete erfolgt umgehend.";"2015-05-15 12:02:00";"WRZ 10";"";"";"2015-05-15 12:03:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 12:03:27"
163;"Fu";"2015-05-15 12:03:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";163;"WRZ 3";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Frage nach Status der reg. Rettungsdienste";"2015-05-15 12:03:00";"WRZ 3";"";"";"2015-05-15 12:05:00";"si";"S2_rt,S3_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 12:04:52"
164;"Fu";"2015-05-15 12:06:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";164;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"11.55 LogTr wieder eingetroffen\
\
Neue St&auml;rke 2/9/32//43";"2015-05-15 12:07:00";"WRZ 2";"";"";"2015-05-15 12:08:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 12:08:34"
165;"Fu";"2015-05-15 12:08:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";165;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"GW-Tauch 41 hat Auftrag beendet und begibt sich eigenst&auml;ndig zum BR Schule\
alle BG sind geslippt und begibt sich ebenfalls zum BR Schule";"2015-05-15 12:08:00";"WRZ 9";"";"";"2015-05-15 12:09:00";"si";"S2_rt,S1_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 12:08:52"
166;"Fu";"2015-05-15 12:09:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";166;"WRZ 8";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Auftrag beendet\
Fahren Tanken danach zur Unterkunft";"2015-05-15 12:09:00";"WRZ 08 ";"";"";"2015-05-15 12:11:00";"si";"S2_rt,S1_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 12:10:43"
167;"Fu";"2015-05-15 12:11:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";167;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Tauchtrupp ist wieder beim Zug eingetroffen. Zug ist wieder kpl.\
derzeitige St&auml;rke: 2/10/36//48";"2015-05-15 12:11:00";"WRZ 2";"";"";"2015-05-15 12:11:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 12:11:29"
168;"";"0000-00-00 00:00:00";"";"2015-05-15 12:14:00";"";"2015-05-15 12:16:00";"fm1";"A";168;"";"";"";"";"";"";"";"WRZ 3";"f";"";"die Rettungsmittel der &uuml;ber&ouml;rtlichen Hilfe dauern noch. Eintreffzeit unbekannt.";"2015-05-15 12:14:00";"EAL DLRG WE";"s3";"S3";"2015-05-15 12:16:00";"si";"S2_rt,S3_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 12:16:26"
169;"Fu";"2015-05-15 12:16:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";169;"WRZ 10";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"2 Schafe heile an Land gebracht und werden zur Weide gebracht.";"2015-05-15 12:16:00";"WRZ 10";"";"";"2015-05-15 12:16:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 12:16:18"
170;"Fu";"2015-05-15 12:19:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";170;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"&Uuml;bungsende \
1. Gruppe f&auml;hrt noch Tanken, der Rest r&uuml;ckt zur Unterkunft ein";"2015-05-15 12:19:00";"WRZ 9";"";"";"2015-05-15 12:19:00";"si";"S2_rt,S1_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 12:19:12"
171;"Fu";"2015-05-15 12:22:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";171;"WRZ 3";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Anforderung 1 RTW und 1 NEF zur Einsatzstelle\
1 Patient bewusstlos mit vermuteter abgetrennter Hand.";"2015-05-15 12:22:00";"WRZ 3";"";"";"2015-05-15 12:25:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 12:24:51"
172;"Fu";"2015-05-15 12:23:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";172;"WRZ 10";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Schafe wieder auf der Weide\
Mannschaft begibt sich zu den Fahrzeugen und Slippen danach die Boote";"2015-05-15 12:23:00";"WRZ 10";"";"";"2015-05-15 12:25:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 12:25:00"
173;"Fu";"2015-05-15 12:25:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";173;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"&Uuml;bung beendet\
R&uuml;ckfahrt zum BR Schule";"2015-05-15 12:25:00";"WRZ 2";"";"";"2015-05-15 12:29:00";"si";"S2_rt,S4_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 12:28:49"
174;"Fu";"2015-05-15 12:29:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";174;"WRZ 10";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"&Uuml;bung beendet.\
Boote werden gekrant.\
Vorbereitung zur Verlegung zum Versorgungsort &quot;DLRG-Hamm&quot; laufen.";"2015-05-15 12:29:00";"WRZ 10";"";"";"2015-05-15 12:31:00";"si";"S2_rt,S1_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 12:31:05"
175;"";"0000-00-00 00:00:00";"";"2015-05-15 12:29:00";"";"2015-05-15 12:32:00";"fm3";"A";175;"";"";"";"";"";"";"";"WRZ 3";"f";"";"Rettungsmittel sind bei der LSt Unna angefragt";"2015-05-15 12:29:00";"EAL DLRG WE";"s3";"S3";"2015-05-15 12:32:00";"si";"S2_rt,S3_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2015-05-15 12:32:24"
