118;"Fu";"2023-05-19 09:48:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";118;"NR LeiterV";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"meldet sich im Funkkreis an; ist mit Besuchergruppe mit KdoW unterwegs";"2023-05-19 09:48:00";"NR LeiterV";"";"";"2023-05-19 09:48:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 09:48:01"
119;"Fu";"2023-05-19 09:49:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";119;"AL Bigge  ";"";"";"";"";"";"bbb";"EAL DLRG WE";"f";"";"Einsatzabschnitt Tauchen Person gefunden\
Laufende Reanimation ben&ouml;tigen RTW NEF";"2023-05-19 09:49:00";"AL Bigge";"";"";"2023-05-19 09:49:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 09:49:24"
120;"";"0000-00-00 00:00:00";"";"2023-05-19 09:53:00";"";"2023-05-19 09:55:00";"fm2";"A";120;"";"";"";"";"";"";"";"AL Bigge  ";"f";"";"RTW und NEF gebunden. RTH aus K&ouml;ln kommt, ca. 20 min.\
Landeplatz mit UTM Koordinaten zur&uuml;ckmelden.\
\
\
Zitat: von E 119 \
&quot;Einsatzabschnitt Tauchen Person gefunden\
Laufende Reanimation ben&ouml;tigen RTW NEF&quot;\
";"2023-05-19 09:53:00";"EAL DLRG WE";"s14";"S1S4";"2023-05-19 09:55:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_gn,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 09:55:02"
121;"Fu";"2023-05-19 10:00:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";121;"WRZ 7";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Einsatzstelle Campingplatz\
ben&ouml;tigen Verpflegung zur Patienten Sammelstelle\
UTM Koordi: 32UMB16856,58802\
ben&ouml;tigen R&uuml;ckmeldung zur Eintreffzeit der Verpflegung";"2023-05-19 10:00:00";"WRZ 7";"";"";"2023-05-19 10:00:00";"fm3";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 09:59:38"
122;"Fu";"2023-05-19 10:01:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";122;"WRZ 3 KDoW";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Lagemeldung &quot;Brender Deich&quot;: Folienverbau hat begonnen, Taucher im Wasser; Keine Nachforderungen au&szlig;er Verpflegung";"2023-05-19 10:01:00";"WRZ 3 KDoW";"";"";"2023-05-19 10:01:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 10:01:03"
123;"Fu";"2023-05-19 10:04:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";123;"AL Bigge";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"UTM-Koordinaten f&uuml;r den RTH-Landeplatz\
\
32 U 0422005662500";"2023-05-19 10:04:00";"AL Bigge";"";"";"2023-05-19 10:04:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 10:04:11"
124;"";"0000-00-00 00:00:00";"";"2023-05-19 10:05:00";"";"2023-05-19 10:10:00";"fm3";"A";124;"";"";"";"";"";"";"";"WRZ 3";"f";"";"Laut &ouml;rtlicher Kreisleitstelle ist eine FW-Einheit HFS zur Einsatzstelle entsendet worden. FRAGE: Ist der bei Ihnen eingetroffen und hat Sich Ihnen unterstellt?";"2023-05-19 10:05:00";"EAL DLRG WE";"s36";"S3S6";"2023-05-19 10:10:00";"fm3";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_gn,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 10:10:02"
125;"Fu";"2023-05-19 10:11:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";125;"WRZ 3 KdoW";"";"";"";"";"";"";"EAL DLRG WE  S3S6";"f";"";"R&uuml;ckmeldung:\
NEIN\
NEIN \
\
Zitat: von A 124 \
&quot;Laut &ouml;rtlicher Kreisleitstelle ist eine FW-Einheit HFS zur Einsatzstelle entsendet worden. FRAGE: Ist der bei Ihnen eingetroffen und hat Sich Ihnen unterstellt?&quot;\
";"2023-05-19 10:11:00";"WRZ 3 KdoW";"s36";"S3S6";"2023-05-19 10:11:00";"fm3";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 10:10:42"
126;"Fu";"2023-05-19 10:11:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";126;"WRZ 7 KdoW";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Einsatzstelle &quot;Evakuierung Campingplatz&quot;\
\
Personensuche erfolgreich durchgef&uuml;hrt - Person auf 10m Wassertiefe gefunden\
Taucher 1 um 09:45h im Wasser\
Taucher 2 um 10:02h im Wasser\
\
Erkundung Campingplatz\
17 Personen, davon 2 Kinder\
\
Patientensammelraum an der DLRG-Station";"2023-05-19 10:11:00";"WRZ 7 KdoW";"";"";"2023-05-19 10:11:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 10:10:59"
127;"Fu";"2023-05-19 10:12:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";127;"AL Bigge";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Frage nach Ankunftszeit RTH f&uuml;r UEA Tauchen";"2023-05-19 10:12:00";"AL Bigge";"";"";"2023-05-19 10:12:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 10:11:44"
128;"";"0000-00-00 00:00:00";"";"2023-05-19 10:13:00";"";"2023-05-19 10:14:00";"fm3";"A";128;"";"";"";"";"";"";"";"AL Bigge  ";"f";"";"RTH hat Probleme mit Kartenangabe\
AUFTRAG: Geben Sie die n&auml;chstgelegen postalische Adresse durch und lassen den Landeplatz durch Einsatzkr&auml;fte markieren und absichern\
\
\
Zitat: von E 123 \
&quot;UTM-Koordinaten f&uuml;r den RTH-Landeplatz\
\
32 U 0422005662500&quot;\
";"2023-05-19 10:13:00";"EAL DLRG WE";"s36";"S3S6";"2023-05-19 10:14:00";"fm3";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_gn,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 10:14:24"
129;"Fu";"2023-05-19 10:15:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";129;"WRZ 3 KdoW";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Bisher keine Einheit der Freiwilligen Feuerwehr eingetroffen.\
\
Frage Eintreffzeit und St&auml;rke ?";"2023-05-19 10:15:00";"WRZ 3 KdoW";"";"";"2023-05-19 10:15:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 10:14:39"
130;"Fu";"2023-05-19 10:18:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";130;"AL Bigge";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Landeplatz f&uuml;r RTH: L512; Absicherung muss durch die Polizei erfolgen, da keine eigenen Kr&auml;fte zur Verf&uuml;gung stehen";"2023-05-19 10:18:00";"AL Bigge";"";"";"2023-05-19 10:18:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 10:17:52"
131;"";"0000-00-00 00:00:00";"";"2023-05-19 10:21:00";"";"2023-05-19 10:23:00";"fm2";"A";131;"";"";"";"";"";"";"";"WRZ 7  ";"f";"";"Auf dem Weg.\
Ca. 11:20 Uhr\
\
Zitat: von E 121 \
&quot;Einsatzstelle Campingplatz\
ben&ouml;tigen Verpflegung zur Patienten Sammelstelle\
UTM Koordi: 32UMB16856,58802\
ben&ouml;tigen R&uuml;ckmeldung zur Eintreffzeit der Verpflegung&quot;\
";"2023-05-19 10:21:00";"EAL DLRG WE";"s14";"S1S4";"2023-05-19 10:23:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_gn,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 10:22:50"
132;"Fu";"2023-05-19 10:23:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";132;"WRZ 7 KdoW";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Was muss durch uns f&uuml;r die Verpflegung vorbereitet werden ?";"2023-05-19 10:23:00";"WRZ 7 KdoW";"";"";"2023-05-19 10:23:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 10:23:32"
133;"Fu";"2023-05-19 10:25:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";133;"WRZ 3 KdoW";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Anfrage:\
Wann trifft die Feuerwehreinheit ein und in welcher St&auml;rke?";"2023-05-19 10:25:00";"WRZ 3 KdoW";"";"";"2023-05-19 10:25:00";"fm3";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 10:24:48"
134;"";"0000-00-00 00:00:00";"";"2023-05-19 10:28:00";"";"2023-05-19 10:30:00";"fm3";"A";134;"";"";"";"";"";"";"";"WRZ 3 KdoW  ";"f";"";"HFS der FW trifft gegen 1400 ein\
\
Zitat: von E 133 \
&quot;Anfrage:\
Wann trifft die Feuerwehreinheit ein und in welcher St&auml;rke?&quot;\
";"2023-05-19 10:28:00";"EAL DLRG WE";"s36";"S3S6";"2023-05-19 10:30:00";"fm3";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_gn,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 10:30:19"
135;"Fu";"2023-05-19 10:30:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";135;"WRZ 3 KdoW";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Frage: Eintreffzeit der Verpflegung\
\
Getr&auml;nke werden dringend ben&ouml;tigt ";"2023-05-19 10:30:00";"WRZ 3 KdoW";"";"";"2023-05-19 10:30:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 10:30:13"
136;"Fu";"2023-05-19 10:38:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";136;"WRZ 7 KdoW";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Lagemeldung:\
gefundene Person wurde geborgen und an den Rettungswagen &uuml;bergeben;\
Da es sich um einen Straft&auml;ter handelt, wurde die Polizeileitstelle informiert; \
9 Personen vom Campingplatz evakuiert und an Sammelstelle gebracht;\
Taucher suchen Diebesgut der geborgenen Person";"2023-05-19 10:38:00";"WRZ 7 KdoW";"";"";"2023-05-19 10:38:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 10:38:11"
137;"Fu";"2023-05-19 10:40:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";137;"AL Bigge";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"R&uuml;ckmeldung Einsatzabschnitt Tauchen\
\
1 Person gefunden, durch Arzt f&uuml;r tot erkl&auml;rt\
4.ter Taucher im Wasser\
Suche nach 2.ter Person dauert an";"2023-05-19 10:40:00";"AL Bigge";"";"";"2023-05-19 10:40:00";"fm3";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 10:39:49"
138;"Fu";"2023-05-19 10:44:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";138;"FmBSt";"";"";"";"";"";"";"Meldekopf";"f";"";"FMBST ben&ouml;tigt Getr&auml;nke ";"2023-05-19 10:44:00";"FmBSt";"";"";"2023-05-19 10:44:00";"fm3";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 10:43:38"
139;"Fu";"2023-05-19 10:44:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";139;"WRZ 3 KdoW";"";"";"";"";"";"bbb";"EAL DLRG WE";"f";"";"Einsatzstelle Brendener Deich\
\
Flutwelle erwartet\
\
Evakuierung abgeschlossen";"2023-05-19 10:44:00";"WRZ 3 KdoW";"";"";"2023-05-19 10:44:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 10:44:31"
140;"";"0000-00-00 00:00:00";"";"2023-05-19 10:47:00";"";"2023-05-19 10:49:00";"fm3";"A";140;"";"";"";"";"";"";"";"WRZ 7 KdoW  ";"f";"";"Nur die Ausgabe.\
\
Zitat: von E 132 \
&quot;Was muss durch uns f&uuml;r die Verpflegung vorbereitet werden ?&quot;\
";"2023-05-19 10:47:00";"EAL DLRG WE";"s14";"S1S4";"2023-05-19 10:49:00";"fm3";"S2_rt,EL_bl,UEL_bl,S1S4_gn,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 10:48:47"
141;"Fu";"2023-05-19 10:47:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";141;"WRZ 7 KdoW";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Schadenmeldung: Verl&auml;ngerungskabel des Logistik Trupps durch &uuml;berfahrendes Fahrzeug gequetscht";"2023-05-19 10:47:00";"WRZ 7 KdoW";"";"";"2023-05-19 10:47:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 10:47:00"
142;"Fu";"2023-05-19 10:49:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";142;"WRZ 3 KdoW";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Flutwelle im Gefahrenbereich an uns vorbeigezogen - keine Sch&auml;den\
\
Ben&ouml;tigen dringend Getr&auml;nke\
Ohne Getr&auml;nke k&ouml;nnen die Einsatzkr&auml;fte keine weiteren Arbeiten ausf&uuml;hren.\
\
Wann kommen die Getr&auml;nke ?\
";"2023-05-19 10:49:00";"WRZ 3 KdoW";"";"";"2023-05-19 10:49:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 10:49:35"
143;"";"0000-00-00 00:00:00";"";"2023-05-19 11:00:00";"";"2023-05-19 11:01:00";"fm3";"A";143;"";"";"";"";"";"";"";"WRZ 3 KdoW  ";"f";"";"Die Getr&auml;nke, sind im Zulauf, haben um 10:00 Uhr den BR verlassen.\
Melden sie das Eintreffen.\
\
Zitat: von E 142 \
&quot;Flutwelle im Gefahrenbereich an uns vorbeigezogen - keine Sch&auml;den\
\
Ben&ouml;tigen dringend Getr&auml;nke\
Ohne Getr&auml;nke k&ouml;nnen die Einsatzkr&auml;fte keine weiteren Arbeiten ausf&uuml;hren.\
\
Wann kommen die Getr&auml;nke ?\
&quot;\
";"2023-05-19 11:00:00";"EAL DLRG WE";"s14";"S1S4";"2023-05-19 11:01:00";"fm3";"S2_rt,EL_bl,UEL_bl,S1S4_gn,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 11:01:01"
144;"Fu";"2023-05-19 11:03:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";144;"";"";"";"";"WRZ 3";"";"";"EAL DLRG WE";"f";"";"Antwort auf Eintreffen Getr&auml;nke:\
\
rufen sie bitte den Fahrer an, er muss einen Unfall gehabt haben!\
(verlassen BR 10.00 Uhr, bis jetzt noch nicht da) ";"2023-05-19 11:03:00";"WRZ 3";"";"";"2023-05-19 11:03:00";"fm3";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 11:02:38"
145;"Fu";"2023-05-19 11:03:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";145;"WRZ 7";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Einsatzstelle Camping:\
1055 Regionale Pressevertreter (Nicole Voss) &quot;Lokal Plus online&quot;";"2023-05-19 11:03:00";"WRZ 7";"";"";"2023-05-19 11:03:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 11:02:40"
146;"";"0000-00-00 00:00:00";"";"2023-05-19 11:05:00";"";"2023-05-19 11:06:00";"fm2";"A";146;"";"";"";"";"";"";"";"AL Bigge";"f";"";"Wie weit sind die Rettungsmittel eingetroffen und\
die Patienten &uuml;bergeben worden? ";"2023-05-19 11:05:00";"EAL DLRG WE";"s14";"S1S4";"2023-05-19 11:06:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_gn,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 11:06:07"
147;"Fu";"2023-05-19 11:07:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";147;"AL Bigge";"";"";"";"";"";"";"EAL DLRG WE  S1S4";"f";"";"Es wird R&uuml;cksprache mit WRZ gehalten. Er ruft wieder.\
\
Zitat: von A 146 \
&quot;Wie weit sind die Rettungsmittel eingetroffen und\
die Patienten &uuml;bergeben worden? &quot;\
";"2023-05-19 11:07:00";"AL Bigge";"s14";"S1S4";"2023-05-19 11:07:00";"fm2";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 11:06:56"
148;"";"0000-00-00 00:00:00";"";"2023-05-19 11:10:00";"";"2023-05-19 11:11:00";"fm3";"A";148;"";"";"";"";"";"";"";"WRZ 3  ";"f";"";"Sie sind n&auml;chste Anlieferstelle.\
Leergut ist bereit zu halten.\
\
\
Zitat: von E 144 \
&quot;Antwort auf Eintreffen Getr&auml;nke:\
\
rufen sie bitte den Fahrer an, er muss einen Unfall gehabt haben!\
(verlassen BR 10.00 Uhr, bis jetzt noch nicht da) &quot;\
";"2023-05-19 11:10:00";"EAL DLRG WE";"s14";"S1S4";"2023-05-19 11:11:00";"fm3";"S2_rt,EL_bl,UEL_bl,S1S4_gn,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 11:11:12"
149;"Fe";"2023-05-19 11:14:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";149;"AL Bigge";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Abschlussmeldung: &Uuml;bungsende\
\
Alle Personen &uuml;bergeben an Rettungsdienst; Schiff wurde gereinigt und an Fahrgastschiffahrt &uuml;bergeben; Mimen beginnen die R&uuml;ckf&uuml;hrung; nach R&uuml;ckf&uuml;hrung der Mimen werden die Z&uuml;gen werden sich verpflegen; im Anschluss wird geslippt";"2023-05-19 11:14:00";"AL Bigge";"";"";"2023-05-19 11:14:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 11:14:24"
150;"Fu";"2023-05-19 11:20:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";150;"WRZ 3 KdoW";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Getr&auml;nke eingetroffen";"2023-05-19 11:20:00";"WRZ 3 KdoW";"";"";"2023-05-19 11:20:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 11:20:31"
151;"Fu";"2023-05-19 11:21:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";151;"Bereitstellungsraum";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"ZF Bereitstellungsraum und S4 wieder auf dem Gel&auml;nde";"2023-05-19 11:21:00";"Bereitstellungsraum";"";"";"2023-05-19 11:21:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 11:21:22"
152;"";"0000-00-00 00:00:00";"";"2023-05-19 11:23:00";"";"2023-05-19 11:24:00";"fm2";"A";152;"";"";"";"";"";"";"";"AL Bigge  ";"f";"";"Manv 50 wurde auf der Anfahrt abbestellt.\
\
\
Zitat: von E 149 \
&quot;Abschlussmeldung: &Uuml;bungsende\
\
Alle Personen &uuml;bergeben an Rettungsdienst; Schiff wurde gereinigt und an Fahrgastschiffahrt &uuml;bergeben; Mimen beginnen die R&uuml;ckf&uuml;hrung; nach R&uuml;ckf&uuml;hrung der Mimen werden die Z&uuml;gen werden sich verpflegen; im Anschluss wird geslippt&quot;\
";"2023-05-19 11:23:00";"EAL DLRG WE";"s14";"S1S4";"2023-05-19 11:24:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_gn,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 11:24:00"
153;"Fu";"2023-05-19 11:26:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";153;"WRZ 3 KdoW ";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Einsatzauftrag Deichsicherung beendet, beginnen R&uuml;ckbau";"2023-05-19 11:26:00";"WRZ 3 KdoW ";"";"";"2023-05-19 11:26:00";"fm3";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 11:26:18"
154;"Fu";"2023-05-19 11:31:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";154;"WRZ 7 KdoW";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"17 Patienten vom Campingplatz evakuiert \
Taucher haben Bergung beendet\
Taucheinsatz Ende um 1117 \
Evakuierung 1112 beendet\
Alle Trupps klaren auf inklusive slippen\
Melden sich erneut wenn sie den BR erreicht haben. ";"2023-05-19 11:31:00";"WRZ 7 KdoW";"";"";"2023-05-19 11:31:00";"fm3";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 11:30:57"
155;"";"0000-00-00 00:00:00";"";"2023-05-19 11:35:00";"";"2023-05-19 11:38:00";"fm2";"A";155;"";"";"";"";"";"";"";"WRZ 7 KdoW  ";"f";"";"Welchem BR sind sie zugeordnet worden ?\
Zitat: von E 154 \
&quot;17 Patienten vom Campingplatz evakuiert \
Taucher haben Bergung beendet\
Taucheinsatz Ende um 1117 \
Evakuierung 1112 beendet\
Alle Trupps klaren auf inklusive slippen\
Melden sich erneut wenn sie den BR erreicht haben. &quot;\
";"2023-05-19 11:35:00";"EAL DLRG WE";"s2";"S2";"2023-05-19 11:38:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 11:38:10"
156;"Fu";"2023-05-19 11:36:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";156;"WRZ 7 KdoW";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"SCHADENSMELDUNG - WRZ 7\
\
Fahrzeug GW-W 3-1\
\
Fahrzeug wurde an der Slipstelle zu nah an einem Hindernis abgestellt.\
Beim &Ouml;ffnen der Beifahrert&uuml;r wurde ein Blechschaden hervorgerufen.\
Funktion der Beifahrert&uuml;r weiterhin gegeben.";"2023-05-19 11:36:00";"WRZ 7 KdoW";"";"";"2023-05-19 11:36:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 11:35:58"
157;"Fu";"2023-05-19 11:39:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";157;"WRZ  7";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Der WRZ 7 wurden dem BR Listerhalle zugeordnet";"2023-05-19 11:39:00";"WRZ 7";"";"";"2023-05-19 11:39:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 11:38:58"
158;"";"0000-00-00 00:00:00";"";"2023-05-19 11:50:00";"";"2023-05-19 11:53:00";"fm1";"A";158;"";"";"";"";"";"";"";"WRZ 7 KdoW  ";"f";"";"Wie wurde mit dem Boot verfahren?\
Zitat: von E 99 \
&quot;Neue Lage: vermisste Person mit Boot untergegangen; beginnen mit Menschenrettung&quot;\
";"2023-05-19 11:50:00";"EAL DLRG WE";"s2";"S2";"2023-05-19 11:53:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2023-05-19 11:52:38"
