109;"Fu";"2022-05-26 17:31:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";109;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Ca. 10 min Bereitstellungsraum";"2022-05-26 17:31:00";"wrz 2";"";"";"2022-05-26 17:31:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-26 17:31:32"
110;"Fu";"2022-05-26 17:32:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";110;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Eintreffen BR in 15 Min";"2022-05-26 17:32:00";"WRZ 9";"";"";"2022-05-26 17:32:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-26 17:32:00"
111;"Fu";"2022-05-26 17:33:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";111;"WRZ 1";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Frage:\
findet die ZF Besprechung wie geplant statt";"2022-05-26 17:33:00";"WRZ 1";"";"";"2022-05-26 17:33:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-26 17:32:57"
112;"";"0000-00-00 00:00:00";"";"2022-05-26 17:37:00";"";"2022-05-26 17:38:00";"fm1";"A";112;"";"";"";"";"";"";"";"WRZ 1  ";"f";"";"Zur geplanten Zugf&uuml;hrerbesprechung liegen uns keine gegenteiligen Infos vor, so dass diese vermutlich wie geplant stattfinden wird.\
\
\
Zitat: von E 111 \
&quot;Frage:\
findet die ZF Besprechung wie geplant statt&quot;\
";"2022-05-26 17:37:00";"EAL DLRG WE";"dsc";"S2";"2022-05-26 17:38:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-26 17:38:19"
113;"Fu";"2022-05-26 17:41:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";113;"WRZ 02";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Eintreffen des Zuges im Bereitstellungsraum";"2022-05-26 17:41:00";"WRZ 02";"";"";"2022-05-26 17:41:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-26 17:40:48"
114;"Fu";"2022-05-26 17:42:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";114;"WRZ 1";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"im Bereitstellungsraum";"2022-05-26 17:42:00";"WRZ 1";"";"";"2022-05-26 17:42:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-26 17:41:58"
115;"Fu";"2022-05-26 17:43:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";115;"WRZ 02";"";"";"";"";"";"";"EAL DLRG WE";"f";"";" Personal am Fahrzeug verbleiben?";"2022-05-26 17:43:00";"WRZ 2";"";"";"2022-05-26 17:43:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-26 17:43:09"
116;"";"0000-00-00 00:00:00";"";"2022-05-26 17:47:00";"";"2022-05-26 17:49:00";"fm3";"A";116;"";"";"";"";"";"";"";"WRZ 2  ";"f";"";"Absitzen, Einsatzbereitschaft herstellen, ggf. Nachbesprechung im Zug, dann &Uuml;bungsende und Quartier beziehen.\
\
Zitat: von E 115 \
&quot; Personal am Fahrzeug verbleiben?&quot;\
";"2022-05-26 17:47:00";"EAL DLRG WE";"dsc";"S2";"2022-05-26 17:49:00";"fm3";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-26 17:49:15"
117;"Fu";"2022-05-26 17:49:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";117;"WRZ 7";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"R&uuml;cken ein in Bereistellungsraum.\
St&auml;rke:1/8/29/38";"2022-05-26 17:49:00";"WRZ 9";"";"";"2022-05-26 17:49:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-26 17:49:05"
118;"Fu";"2022-05-26 17:49:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";118;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE  S2";"f";"";"Zitat: von A 116 \
&quot;Absitzen, Einsatzbereitschaft herstellen, ggf. Nachbesprechung im Zug, dann &Uuml;bungsende und Quartier beziehen.\
\
Zitat: von E 115 \
&quot; Personal am Fahrzeug verbleiben?&quot;\
&quot;\
";"2022-05-26 17:49:00";"WRZ 2  ";"dsc";"S2";"2022-05-26 17:49:00";"fm3";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-26 17:49:27"
119;"Fu";"2022-05-26 17:51:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";119;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Im Bereitstellungsraum eingetroffen.";"2022-05-26 17:51:00";"WRZ 9";"";"";"2022-05-26 17:51:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-26 17:51:22"
120;"Fu";"2022-05-26 17:57:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";120;"LNN 08 KdoW 1";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"F&auml;hrt nach Dortmund";"2022-05-26 17:57:00";"LNN 08 KdoW 1";"";"";"2022-05-26 17:57:00";"fm3";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-26 17:56:55"
121;"Fu";"2022-05-26 18:02:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";121;"FmBSt";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Dienstende FmBSt";"2022-05-26 18:02:00";"FmBSt";"";"";"2022-05-26 18:02:00";"fm3";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-26 18:01:47"
122;"Fu";"2022-05-26 18:04:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";122;"FmBSt";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Meldung:\
Aktuelle Lagemeldung 261700Mai2022 wurde per E-Mail versandt.\
Lst Muenster und Lst Recklinghausen haben den Eingang best&auml;tigt.";"2022-05-26 18:04:00";"FmBSt";"";"";"2022-05-26 18:04:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-26 18:04:23"
123;"";"0000-00-00 00:00:00";"";"2022-05-26 18:09:00";"";"2022-05-26 18:10:00";"fm1";"A";123;"";"";"";"";"";"";"";"FmBSt  ";"f";"";"Dienstende EAL\
\
Zitat: von E 121 \
&quot;Dienstende FmBSt&quot;\
";"2022-05-26 18:09:00";"EAL DLRG WE";"dsc";"S2";"2022-05-26 18:10:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-26 18:10:18"
124;"Fu";"2022-05-27 07:21:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";124;"FmBSt";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Betriebsbereit";"2022-05-27 07:21:00";"FmBSt";"";"";"2022-05-27 07:21:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 07:21:15"
125;"";"0000-00-00 00:00:00";"";"2022-05-27 07:37:00";"";"2022-05-27 07:49:00";"fm2";"A";125;"";"";"";"";"";"";"";"WRZ 2";"f";"";"Der Trupp RE 02 wird aus dem Zug rausgel&ouml;st und verbleibt im BR. Truppf&uuml;hrer RE 02 soll sich umgehend in der EAL (Geb&auml;ude 6) melden.";"2022-05-27 07:37:00";"EAL DLRG WE";"bvc";"EL";"2022-05-27 07:49:00";"fm2";"S2_rt,EL_gn,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 07:48:48"
126;"Fu";"2022-05-27 08:02:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";126;"Haltern 40 GWW 01";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Ausgel&ouml;st aus WRZ 2 f&auml;hrt zum Sammelraum WRZ 3.";"2022-05-27 08:02:00";"Haltern 40 GWW 01";"";"";"2022-05-27 08:02:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 08:02:23"
127;"Fe";"2022-05-27 08:07:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";127;"Leiter V";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Kai Rumpenhorst, Bernd Vierhus und Michael Vogel verlegen in den Sammelraum nach Senden abfahrt 260745Mai22";"2022-05-27 08:07:00";"Leiter V";"";"";"2022-05-27 08:07:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 08:07:30"
128;"";"0000-00-00 00:00:00";"";"2022-05-27 08:17:00";"";"2022-05-27 08:22:00";"fm1";"A";128;"";"";"";"";"";"";"";"WRZ-1, WRZ-2 WRZ-7";"f";"";"Es muss dringend das Leergut beim D.Hoffmann abgegeben werden";"2022-05-27 08:17:00";"EAL DLRG WE";"dsc";"S2";"2022-05-27 08:22:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 08:21:59"
129;"";"0000-00-00 00:00:00";"";"2022-05-27 08:18:00";"";"2022-05-27 08:22:00";"fm3";"A";129;"";"";"";"";"";"";"";"WRZ-7, WRZ-9";"f";"";"Es m&uuml;ssen dringend die namentliche &Uuml;bersicht der Zimmerzuordnung der Schlafr&auml;ume in der EAL abgegeben werden.";"2022-05-27 08:18:00";"EAL DLRG WE";"dsc";"S2";"2022-05-27 08:22:00";"fm3";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 08:21:36"
130;"";"0000-00-00 00:00:00";"";"2022-05-27 08:35:00";"";"2022-05-27 08:37:00";"fm1";"A";130;"";"";"";"";"";"";"";"FmBSt";"f";"";"stellen Sie eine drahtgebundene Verbindung zwischen EAL und der FmBSt umgehend her. Melden Sie dann mittel Funktionstest den Vollzug";"2022-05-27 08:35:00";"EAL DLRG WE";"bvi";"S3S6";"2022-05-27 08:37:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_gn,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 08:36:43"
131;"Me";"2022-05-27 08:38:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";131;"FmBSt";"";"";"";"";"";"";"EAL DLRG WE  S3S6";"f";"";"Wird durchgef&uuml;hrt wenn physische Vorraussetzungen gegeben\
\
Zitat: von A 130 \
&quot;stellen Sie eine drahtgebundene Verbindung zwischen EAL und der FmBSt umgehend her. Melden Sie dann mittel Funktionstest den Vollzug&quot;\
";"2022-05-27 08:38:00";"FmBSt";"bvi";"S3S6";"2022-05-27 08:38:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 08:37:41"
132;"Fu";"2022-05-27 08:39:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";132;"WRZ 3";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Im Bereitstellungsraum St&auml;rke 1/10/35//46";"2022-05-27 08:39:00";"WRZ 3";"";"";"2022-05-27 08:39:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 08:39:09"
133;"Fu";"2022-05-27 08:39:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";133;"WRZ 10";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"2/8/32//42";"2022-05-27 08:39:00";"WRZ 10";"";"";"2022-05-27 08:39:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 08:39:27"
134;"Fu";"2022-05-27 08:41:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";134;"";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Neu St&auml;rke: 1/9/32//42";"2022-05-27 08:41:00";"WRZ10";"";"";"2022-05-27 08:41:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 08:41:16"
135;"Fu";"2022-05-27 08:46:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";135;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Zug vollst&auml;ndig, Bitte der Abfahrtgenehmigung";"2022-05-27 08:46:00";"WRZ9";"";"";"2022-05-27 08:46:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 08:45:54"
136;"Fu";"2022-05-27 08:48:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";136;"";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"zug Vollst&auml;ndig, Bitte um Abfahrtgenehmigung";"2022-05-27 08:48:00";"WRZ1";"";"";"2022-05-27 08:48:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 08:47:55"
137;"";"0000-00-00 00:00:00";"";"2022-05-27 08:53:00";"";"2022-05-27 08:55:00";"fm1";"A";137;"";"";"";"";"";"";"";"WRZ-1, WRZ-2";"f";"";"Die WRZ-1 + WRZ-2 werden aus dem aktuellen Einsatz entlassen und sollen sich &uuml;ber TMO-DLRG_S_01 bei der KooSt-WE Zweckes Unterstellung zur Zur&uuml;ckf&uuml;hrung zum Standort melden.";"2022-05-27 08:53:00";"EAL DLRG WE";"bvi";"S3S6";"2022-05-27 08:55:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S3S6_gn,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 08:54:46"
138;"Me";"2022-05-27 08:58:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";138;"FMBST";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Feldtelefonie ist aufgebaut und einsatzbereit.";"2022-05-27 08:58:00";"FmBSt";"";"";"2022-05-27 08:58:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 08:58:18"
139;"Fu";"2022-05-27 09:02:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";139;"WRZ 3";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"WRZ 3 hat den Einsatzauftrag erhalten und ist auf 10 Uhr abfahrbereit.";"2022-05-27 09:02:00";"WRZ 3";"";"";"2022-05-27 09:02:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 09:02:11"
140;"";"0000-00-00 00:00:00";"";"2022-05-27 09:04:00";"";"2022-05-27 09:07:00";"fm2";"A";140;"";"";"";"";"";"";"";"WRZ-7, WRZ-9";"f";"";"Die WRZ-7 + WRZ-9 werden aus dem aktuellen Einsatz entlassen und sollen sich &uuml;ber TMO-DLRG_S_01 bei der KooSt-WE Zweckes Unterstellung zur Zur&uuml;ckf&uuml;hrung zum Standort melden.";"2022-05-27 09:04:00";"EAL DLRG WE";"bvi";"S3S6";"2022-05-27 09:07:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_gn,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 09:07:14"
141;"Fu";"2022-05-27 09:18:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";141;"WRZ 3";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Dienst&auml;nderung 1/11/34/46";"2022-05-27 09:18:00";"WRZ 3";"";"";"2022-05-27 09:18:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 09:18:09"
142;"Fu";"2022-05-27 09:20:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";142;"WRZ 3";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Korrektur zu Meldung 141:\
St&auml;rkemeldung 1/11/34//46";"2022-05-27 09:20:00";"WRZ 3";"";"";"2022-05-27 09:20:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 09:19:49"
143;"";"0000-00-00 00:00:00";"";"2022-05-27 09:23:00";"";"2022-05-27 09:29:00";"fm2";"A";143;"WRZ 4";"";"";"";"";"";"";"WRZ-4";"f";"";"Melden Sie ihre aktuelle St&auml;rke an die EAL";"2022-05-27 09:23:00";"EAL DLRG WE";"bvi";"S3S6";"2022-05-27 09:29:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_gn,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 09:28:47"
144;"Fu";"2022-05-27 09:29:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";144;"WRZ 4";"";"";"";"";"";"";"EAL DLRG WE  S3S6";"f";"";"St&auml;rke 2/9/31/42\
\
\
Zitat: von A 143 \
&quot;Melden Sie ihre aktuelle St&auml;rke an die EAL&quot;\
";"2022-05-27 09:29:00";"WRZ-4";"bvi";"S3S6";"2022-05-27 09:29:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 09:29:45"
145;"Fu";"2022-05-27 09:50:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";145;"WRZ 4";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Einsatzauftrag erhalten\
\
r&uuml;cken um 270955mai22 mit einer St&auml;rke von 2/9/31//42 ab";"2022-05-27 09:50:00";"WRZ 4";"";"";"2022-05-27 09:50:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 09:49:53"
146;"";"0000-00-00 00:00:00";"";"2022-05-27 09:51:00";"";"2022-05-27 09:55:00";"fm3";"A";146;"";"";"";"";"";"";"";"Kreisleitstelle Recklinghausen";"f";"";"Information an die Kreisleistelle Recklinghausen: \
\
Bitte 2 Eins&auml;tze im System anlegen:\
\
Einsatz (Szenario) Flaesheim: WRZ 10 1/9/32//42 - Anfahrt &uuml;ber BAB43 \
Abfahrt im Sammelraum D&uuml;lmen 270955Mai2022\
\
Einsatz (Szenario) Silbersee 2: WRZ 04 2/9/31//42 - mit SoSi\
Abfahrt im Sammelraum D&uuml;lmen 271000Mai2022";"2022-05-27 09:51:00";"EAL DLRG WE";"bvc";"EL";"2022-05-27 09:55:00";"fm3";"S2_rt,EL_gn,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 09:55:33"
147;"Fu";"2022-05-27 09:53:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";147;"OE01";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Eintreffend auf dem Gel&auml;nde LAFP";"2022-05-27 09:53:00";"OE01";"";"";"2022-05-27 09:53:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 09:53:20"
148;"Fe";"2022-05-27 09:57:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";148;"EAL DLRG WE";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Kai Rumpenhorst und Bernd Vierhus wieder im BR &Uuml;bungsleiter ist noch vor Ort";"2022-05-27 09:57:00";"EAL DLRG WE";"";"";"2022-05-27 09:57:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 09:56:50"
149;"Fe";"2022-05-27 09:57:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";149;"FmBSt";"";"";"";"";"";"";"EAL DLRG WE  EL";"f";"";"Meldung:\
Beide Eins&auml;tze wurden durch die Lst RE er&ouml;ffnet.\
Flasheim: 80503\
Silbersee II: 80501\
\
Zitat: von A 146 \
&quot;Information an die Kreisleistelle Recklinghausen: \
\
Bitte 2 Eins&auml;tze im System anlegen:\
\
Einsatz (Szenario) Flaesheim: WRZ 10 1/9/32//42 - Anfahrt &uuml;ber BAB43 \
Abfahrt im Sammelraum D&uuml;lmen 270955Mai2022\
\
Einsatz (Szenario) Silbersee 2: WRZ 04 2/9/31//42 - mit SoSi\
Abfahrt im Sammelraum D&uuml;lmen 271000Mai2022&quot;\
";"2022-05-27 09:57:00";"FmBst";"bvc";"EL";"2022-05-27 09:57:00";"fm3";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 09:56:53"
150;"Fu";"2022-05-27 09:59:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";150;"";"";"";"";"WRZ 4";"";"";"EAL DLRG WE";"f";"";"Der WRZ 4 r&uuml;ckt ab zum Einsatzort";"2022-05-27 09:59:00";"WRZ 4";"";"";"2022-05-27 09:59:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 09:58:47"
151;"";"0000-00-00 00:00:00";"";"2022-05-27 10:02:00";"";"2022-05-27 10:13:00";"fm3";"A";151;"";"";"";"";"";"";"";"Empf‰nger gem‰ﬂ Lagemeldung";"f";"";"Lagemeldung (Nr.3, PDF) und tagesaktuellen Kommunikationsplan liegen im Ordner F:1_f&uuml;r_Alle&Uuml;bung 2022Lagemeldungen.\
\
Diese bitte umgehend an Verteiler gem&auml;&szlig; Meldung per Mail versenden und den Lagedienst der Leitstellen telefonisch kontaktieren. ";"2022-05-27 10:02:00";"EAL DLRG WE";"bvc";"EL";"2022-05-27 10:13:00";"fm3";"S2_rt,EL_gn,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 10:13:29"
152;"Fu";"2022-05-27 10:03:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";152;"WRZ 3";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Der WRZ 3 ist abmarschbereit im Sammelraum und setzt sich in Bewegung";"2022-05-27 10:03:00";"WRZ 3";"";"";"2022-05-27 10:03:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 10:02:50"
153;"Fu";"2022-05-27 10:06:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";153;"WRZ10";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"setzt sich in Bewegung Richtung Schleuse Flaesheim";"2022-05-27 10:06:00";"WRZ10";"";"";"2022-05-27 10:06:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 10:05:44"
154;"Fu";"2022-05-27 10:12:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";154;"";"";"";"";"WE Leiter";"";"";"EAL DLRG WE";"f";"";"Ist der Einsatzauftrag an der Einsatzleitstelle Recklinghausen angelegt?";"2022-05-27 10:12:00";"WE Leiter";"";"";"2022-05-27 10:12:00";"fm1";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 10:12:22"
155;"Fu";"2022-05-27 10:15:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";155;"WRZ 3";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Lage&auml;nderung erhalten.";"2022-05-27 10:15:00";"WRZ 3";"";"";"2022-05-27 10:15:00";"fm2";"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2022-05-27 10:15:34"
