117;"Fu";"2018-05-11 10:08:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";117;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Boote haben verlegt\
\
Zugf&uuml;hrerin nimmt Kontakt zur Feuerwehr auf";"2018-05-11 10:08:00";"WRZ 9";"";"";"2018-05-11 10:09:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:09:30"
118;"Fu";"2018-05-11 10:12:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";118;"WRZ 6";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"WRZ 6 hat 4 Abschnitte gebildet:\
1 - Oberwasser\
2 - Unterwasser\
3 - Wehr\
4 - Verletztensammelplatz\
\
Aktuell werden 12 Personen behandelt, davon 2 vermisste Personen";"2018-05-11 10:12:00";"WRZ 6";"";"";"2018-05-11 10:12:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:12:13"
119;"";"0000-00-00 00:00:00";"";"2018-05-11 10:13:00";"";"2018-05-11 10:15:00";"fm2";"A";119;"";"";"";"";"";"";"";"WRZ 6";"f";"";"Die RTWs / Not&auml;rtze wurden angefordert, m&uuml;ssen aus dem Kreis nachgefordert werden. Zeit bis zum Eintreffen min 1 Std.";"2018-05-11 10:13:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-11 10:17:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:17:16"
120;"Fe";"2018-05-11 10:13:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";120;"WRZ 7";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Nicht ausreichend Digitalfunkger&auml;te vor Ort um NRW_DLRG und Feuerwehr Kanal zu schalten.\
\
Deshalb ist nur die Erreichbarkeit &uuml;ber Telefon gegeben.";"2018-05-11 10:13:00";"WRZ 7";"";"";"2018-05-11 10:17:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:17:03"
121;"Fu";"2018-05-11 10:16:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";121;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"aktuelle Lage\
1 Patient von Feuerwehr &uuml;bernommen, wird mit einem Boot transportiert, ben&ouml;tigen keinen RTW\
auf ein Boot wird eine Tragkraftspritze verladen, so das diese Einsatzbereit transportiert wird";"2018-05-11 10:16:00";"WRZ 9";"";"";"2018-05-11 10:17:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:16:54"
122;"";"0000-00-00 00:00:00";"";"2018-05-11 10:16:00";"";"2018-05-11 10:19:00";"fm1";"A";122;"";"";"";"";"";"";"";"WRZ 7";"f";"";"@L/FMBSt bitte Erreichbarkeit &uuml;ber Funk pr&uuml;fen wenn nicht erreichbar &uuml;ber Telefon ansprechen das sich der KDOW WRZ 7 &uuml;ber Funk auf DLRG_NRW anmeldet und erreichbar bleibt trotz Unterstellung.";"2018-05-11 10:16:00";"EAL DLRG WE";"s6";"S6";"2018-05-11 10:23:00";"si1";"S2_rt,S1S4_bl,S6_gn,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:22:45"
123;"Fu";"2018-05-11 10:22:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";123;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Anforderung von 53 Essen, davon 1 x Gluten-Unvertr&auml;glichkeit, 1 x Laktoseintoleranz, 1 x Fisch-Unvertr&auml;glichkeit und 1 x vegetarisch.\
\
Zus&auml;tzlich 2 Kisten Wasser\
\
Anfrage des WRZ 2 ob das Lehrgut vom LogTr. des n&auml;chsten WRZ vom Szenario aufgenommen werden kann?";"2018-05-11 10:22:00";"WRZ 2";"";"";"2018-05-11 10:22:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:22:31"
124;"Fu";"2018-05-11 10:23:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";124;"WRZ 7";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"WRZ 7 wieder &uuml;ber NRW_DLRG erreichbar\
\
Bestellung Mittagessen f&uuml;r 53 Personen\
\
FRAGE: Teilen Sie uns die Uhrzeit f&uuml;r die Verpflegung mit und stellen Sie zus&auml;tzliche Portionen f&uuml;r Steuerer und RUND Darsteller zur Verf&uuml;gung?";"2018-05-11 10:23:00";"WRZ 7";"";"";"2018-05-11 10:24:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:24:16"
125;"Me";"2018-05-11 10:23:00";"s36";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";125;"";"";"";"";"";"";"";"WRZ 6";"t";"";"RTWs und Not&auml;rzte werden vom &Uuml;bungssteuer vor Ort eingespielt.\
Meldung &uuml;ber die Patienten die abgeholt werden, kommen dann &uuml;ber Funk. ";"2018-05-11 10:23:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-11 10:24:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:24:30"
126;"Fu";"2018-05-11 10:25:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";126;"WRZ 6";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"1 Person mit Atemnot \
ben&ouml;tigen dringend 1x RTW + Notarzt\
zum Ruhrdeich 6-8 am toten Arm";"2018-05-11 10:25:00";"WRZ  6";"";"";"2018-05-11 10:26:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:25:51"
127;"";"0000-00-00 00:00:00";"";"2018-05-11 10:29:00";"";"2018-05-11 10:30:00";"fm2";"A";127;"";"";"";"";"";"";"";"WRZ 7";"f";"";"Die Zusatzportionen sind mit eingeplant worden.\
Das Essen wird gegen 12:00 Uhr bis 12:15 Uhr geliefert.";"2018-05-11 10:29:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-11 10:36:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:35:52"
128;"Fu";"2018-05-11 10:31:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";128;"WRZ 6";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"WRZ 6 ben&ouml;tigt Mittagessen f&uuml;r folgende St&auml;rke:\
2/11/40//53 + 2 weitere Personen";"2018-05-11 10:31:00";"WRZ 6";"";"";"2018-05-11 10:35:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:35:27"
129;"";"0000-00-00 00:00:00";"";"2018-05-11 10:32:00";"";"2018-05-11 10:35:00";"fm2";"A";129;"";"";"";"";"";"";"";"WRZ 6";"f";"";"Ist das Patienten zu den 10 Verletzten zu sehen?\
In Summe 11 Patienten?";"2018-05-11 10:32:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-11 10:36:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:35:37"
130;"";"0000-00-00 00:00:00";"";"2018-05-11 10:34:00";"";"2018-05-11 10:36:00";"fm1";"A";130;"";"";"";"";"";"";"";"WRZ 9 ";"f";"";"Das Essen kann zu 12:00 Uhr an dem Meldekopf abgeholt werden.";"2018-05-11 10:34:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-11 10:41:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:41:18"
131;"Fu";"2018-05-11 10:37:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";131;"WRZ 6";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Neue Lagemeldung:\
\
12 Personen aus dem Kanu im Wasser (bereits ein Teil abgerettet)\
2 Personen an Land \
\
die Person mit Atemnot ist bereits enthalten";"2018-05-11 10:37:00";"WRZ 6";"";"";"2018-05-11 10:41:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:40:53"
132;"Fu";"2018-05-11 10:38:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";132;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Anforderung zus&auml;tzlich zum Mittagessen: \
\
Papierhandt&uuml;cher";"2018-05-11 10:38:00";"WRZ 9";"";"";"2018-05-11 10:39:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:39:05"
133;"";"0000-00-00 00:00:00";"";"2018-05-11 10:38:00";"";"2018-05-11 10:40:00";"fm2";"A";133;"";"";"";"";"";"";"";"WRZ 6";"f";"";"Mittagessen wird auf 13:30 Uhr zugef&uuml;hrt.\
Weiter Infos &uuml;ber den Zugbegleiter bei &Uuml;bungsende.";"2018-05-11 10:38:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-11 10:41:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:41:06"
134;"Me";"2018-05-11 10:41:00";"BVI";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";134;"";"";"";"";"02336-4440203";"Me";"";"EAL";"t";"";"Tel.-Gespr&auml;ch Lagedienst KLS Hr. Koch:\
Informationen zu den von der &Uuml;bung betroffenen Bereichen gew&uuml;nscht um ggf. B&uuml;rgeranrufe einordnen zu k&ouml;nnen. \
UA2-UA5 er&ouml;rtert.";"2018-05-11 09:01:00";"EAL DLRG WE";"BVI";"EL";"2018-05-11 11:10:00";"si1";"S2_rt,EL_gn,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:43:11"
135;"";"0000-00-00 00:00:00";"";"2018-05-11 10:43:00";"";"2018-05-11 10:44:00";"fm1";"A";135;"";"";"";"";"";"";"";"WRZ 9";"f";"";"Wird beim Essen mitgeliefert.";"2018-05-11 10:43:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-11 10:48:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:47:48"
136;"Fu";"2018-05-11 10:43:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";136;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Frage zur Essensabholung:\
\
Da die Feuerwehr mit versorgt wird ist die Frage wie viel Platz im Fahrzeug f&uuml;r die Verpflegung ben&ouml;tigt wird.";"2018-05-11 10:43:00";"WRZ 9";"";"";"2018-05-11 10:47:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:47:22"
137;"Fu";"2018-05-11 10:45:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";137;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Was wird beim Essen mitgeliefert";"2018-05-11 10:45:00";"WRZ 9";"";"";"2018-05-11 10:48:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:47:39"
138;"";"0000-00-00 00:00:00";"";"2018-05-11 10:50:00";"";"2018-05-11 10:53:00";"fm1";"A";138;"";"";"";"";"";"";"";"WRZ 9";"f";"";"R&auml;umen Sie das Fahrzeug, welches die Mittagsverpflegung abholt, soweit frei, dass mit diesem Fahrzeug eine schwarze Kiste und zwei rote Kisten transportiert werden k&ouml;nnen. ";"2018-05-11 10:50:00";"EAL DLRG WE";"s14";"S1S4";"2018-05-11 10:55:00";"si1";"S2_rt,EL_bl,S1S4_bl,S1S4_gn,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:54:58"
139;"Fu";"2018-05-11 10:52:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";139;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Tragkraftspritze ist auf dem See erfolgreich in Betrieb genommen";"2018-05-11 10:52:00";"WRZ 9";"";"";"2018-05-11 10:52:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:52:22"
140;"Fu";"2018-05-11 10:54:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";140;"WRZ 6";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Von den 14 Personen sind:\
\
2 an den Rettungsdienst &uuml;bergeben\
4 im Wasser und werden gerettet\
2 Personen vermisst und werden mit Booten und Tauchern gesucht: 2 Taucher im Wasser";"2018-05-11 10:54:00";"WRZ 6";"";"";"2018-05-11 10:54:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:54:31"
141;"Fu";"2018-05-11 10:54:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";141;"";"";"";"";"WRZ 9";"";"";"EAL DLRG WE";"f";"";"Es sind nun 2 Taucher im Wasser.";"2018-05-11 10:54:00";"WRZ 9";"";"";"2018-05-11 10:55:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:54:41"
142;"Fu";"2018-05-11 10:56:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";142;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Information: Patienten abgegeben";"2018-05-11 10:56:00";"WRZ 9";"";"";"2018-05-11 11:00:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:59:58"
143;"Fu";"2018-05-11 10:59:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";143;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Deichverteidigung ist abgeschlossen \
Schott ist abgedichtet\
legen jetzt eine kleine Pause ein";"2018-05-11 10:59:00";"WRZ 2";"";"";"2018-05-11 11:00:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 10:59:45"
144;"Me";"2018-05-11 11:04:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";144;"FmBSt";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Papierhandt&uuml;cher in der Herrentoilette EAL/ FmBSt im 2. OG sind leer und sollten aufgef&uuml;llt werden\
Raum: B225";"2018-05-11 11:04:00";"FmBSt";"";"";"2018-05-11 11:06:00";"si1";"S2_rt,S1S4_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 11:05:45"
145;"";"0000-00-00 00:00:00";"";"2018-05-11 11:07:00";"";"2018-05-11 11:18:00";"fm1";"A";145;"";"";"";"";"";"";"";"WRZ 2";"f";"";"Das angeforderte Essen kann um 12 Uhr am Meldekopf abgeholte werden.";"2018-05-11 11:07:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-11 11:19:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 11:19:05"
146;"Fu";"2018-05-11 11:10:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";146;"WRZ 6";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Dritte Person an Rettungsdienst &uuml;bergeben\
\
4 weitere Personen im Wasser, davon sind 2 vermisst";"2018-05-11 11:10:00";"WRZ 6";"";"";"2018-05-11 11:12:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 11:12:06"
147;"Fu";"2018-05-11 11:11:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";147;"BR MTF 3";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Verl&auml;sst den BR in der St&auml;rke 0/1/1//2 zum Unterabschnitt 5";"2018-05-11 11:11:00";"BR MTF 5";"";"";"2018-05-11 11:12:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 11:11:55"
148;"Fu";"2018-05-11 11:13:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";148;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Logistiktrupp des WRZ 9 unterwegs zum BR zur Aufnahme der Verpflegung\
\
Frage: Werden Papierhandt&uuml;cher mitgeliefert?";"2018-05-11 11:13:00";"WRZ 9";"";"";"2018-05-11 11:18:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 11:17:53"
149;"";"0000-00-00 00:00:00";"";"2018-05-11 11:14:00";"";"2018-05-11 11:15:00";"fm2";"A";149;"";"";"";"";"";"";"";"FmBSt  ";"f";"";"Interne Antwort: ist bereits beauftragt, bei akutem Bedarf neue Handt&uuml;cher selbstst&auml;ndig im Lager holen ;-)\
\
Zitat: von E 144 \
&quot;Papierhandt&uuml;cher in der Herrentoilette EAL/ FmBSt im 2. OG sind leer und sollten aufgef&uuml;llt werden\
Raum: B225&quot;\
";"2018-05-11 11:14:00";"EAL DLRG WE";"s14";"S1S4";"2018-05-11 11:16:00";"si1";"S2_rt,S1S4_bl,S1S4_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 11:15:36"
150;"";"0000-00-00 00:00:00";"";"2018-05-11 11:18:00";"";"2018-05-11 11:21:00";"fm2";"A";150;"";"";"";"";"";"";"";"WRZ 9";"f";"";"Stellen Sie sicher, das ihr Transportfahrzeug neben der Mittagsverpflegung auch ein P&auml;ckchen Papierhandt&uuml;cher aufnehmen kann.";"2018-05-11 11:18:00";"EAL DLRG WE";"s14";"S1S4";"2018-05-11 11:22:00";"si1";"S2_rt,EL_bl,S1S4_bl,S1S4_gn,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 11:21:50"
151;"Fe";"2018-05-11 11:23:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";151;"WRZ 6";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"3 weitere RTWs ben&ouml;tigt";"2018-05-11 11:23:00";"WRZ 6";"";"";"2018-05-11 11:24:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 11:24:30"
152;"Fu";"2018-05-11 11:24:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";152;"Meldekopf";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Neue St&auml;rkemeldung\
St&auml;rke BR eigene Kr&auml;fte 1/4/13//18\
";"2018-05-11 11:24:00";"Meldekopf";"";"";"2018-05-11 11:25:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 11:24:43"
153;"Fe";"2018-05-11 11:28:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";153;"WRZ 6";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Lagemeldung:\
\
14 Personen insgesamt, davon:\
4 abtransportiert\
10 noch am Einsatzort, davon 1 Person Tod\
\
Es wir die Polizei zur Beweissicherung ben&ouml;tigt, da es sich um einen Unfall gehandelt hat.";"2018-05-11 11:28:00";"WRZ 6";"";"";"2018-05-11 11:30:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 11:29:52"
154;"Fu";"2018-05-11 11:30:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";154;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"die Kr&auml;fte die vorhin den Krankentransport vorgenommen haben,\
transportieren nun mit ihren Booten ein Aggregat, Kleinteile und \
Schl&auml;uche";"2018-05-11 11:30:00";"WRZ 9";"";"";"2018-05-11 11:30:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 11:30:31"
155;"Fu";"2018-05-11 11:31:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";155;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Beide Taucher sind aus dem Wasser, ein neuer Taucher ist im Wasser.";"2018-05-11 11:31:00";"WRZ 9";"";"";"2018-05-11 11:32:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 11:32:21"
156;"";"0000-00-00 00:00:00";"";"2018-05-11 11:34:00";"";"2018-05-11 11:36:00";"fm1";"A";156;"";"";"";"";"";"";"";"WRZ 9";"f";"";"Die Angeforderten Papierhandt&uuml;cher sind mit dabei.";"2018-05-11 11:34:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-11 11:37:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 11:36:53"
157;"Fu";"2018-05-11 11:34:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";157;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"neue St&auml;rke vor Ort: 2/11/36//49\
der LogTr f&auml;hrt zum Meldekopf zur Verpflegungsaufnahme";"2018-05-11 11:34:00";"WRZ 2";"";"";"2018-05-11 11:36:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 11:36:21"
158;"";"0000-00-00 00:00:00";"";"2018-05-11 11:36:00";"";"2018-05-11 11:39:00";"fm1";"A";158;"";"";"";"";"";"";"";"WRZ 6";"f";"";"Die Polizei wird alarmiert, meldet sich dann vor Ort. ";"2018-05-11 11:36:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-11 11:40:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 11:40:33"
159;"Fu";"2018-05-11 11:37:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";159;"WRZ 6";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Von 14 Personen:\
10 Personen abtransportiert\
2 Personen Tod\
2 Personen warten auf ein Gespr&auml;ch mit der Polizei und begeben sich danach selbstst&auml;ndig nach Hause, sodass kein Abtransport unsererseits notwendig ist.\
\
Beide Taucher haben das Wasser verlassen.";"2018-05-11 11:37:00";"WRZ 6";"";"";"2018-05-11 11:38:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 11:38:20"
160;"Fu";"2018-05-11 11:41:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";160;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"FRAGE: Wird zur Verpflegungsaufnahme ein Thermo-Beh&auml;lter ben&ouml;tigt?";"2018-05-11 11:41:00";"WRZ 2";"";"";"2018-05-11 11:41:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 11:41:19"
161;"";"0000-00-00 00:00:00";"";"2018-05-11 11:46:00";"";"2018-05-11 11:48:00";"fm3";"A";161;"";"";"";"";"";"";"";"WRZ 2";"f";"";"negative, es wird zur Verpflegungsaufnahme KEIN Thermo-Beh&auml;lter ben&ouml;tigt?";"2018-05-11 11:46:00";"EAL DLRG WE";"s14";"S1S4";"2018-05-11 11:48:00";"si1";"S2_rt,EL_bl,S1S4_bl,S1S4_gn,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 11:47:55"
162;"Fu";"2018-05-11 11:48:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";162;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Die Boote, welche den Materialtransport und den Transport der Tragkraftspritze f&uuml;r die FW durchgef&uuml;hrt haben, haben ihren Auftrag erfolgreich abgeschlossen und kehren zur&uuml;ck zum Slippen.";"2018-05-11 11:48:00";"WRZ 9";"";"";"2018-05-11 11:51:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 11:50:45"
163;"";"0000-00-00 00:00:00";"";"2018-05-11 11:51:00";"";"2018-05-11 11:53:00";"fm2";"A";163;"";"";"";"";"023158687766";"Fe";"";"WRZ 6";"f";"";"Per Tel !!\
\
Anfrage &uuml;ber die Anzahl der Patienten \
und verbleibt der Vermissten Personen?";"2018-05-11 11:51:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-11 11:56:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 11:55:49"
