144;"Fu";"2017-05-26 10:52:00";"aw1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";144;"WRZ 8";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Die beiden verletzten Personen wurden vom Rettungsdienst &uuml;bernommen und mit den KTWs abtransportiert";"2017-05-26 10:52:00";"WRZ 8";"";"";"2017-05-26 10:54:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 10:54:18"
145;"";"0000-00-00 00:00:00";"";"2017-05-26 10:52:00";"";"2017-05-26 10:55:00";"aw3";"A";145;"";"";"";"";"";"";"";"WRZ 8  ";"f";"";"F&uuml;r welchen Zweck?\
\
Zitat: von E 143 \
&quot;Es wird 1 x Pol an der Slippstelle ben&ouml;tigt&quot;\
";"2017-05-26 10:52:00";"EAL DLRG WE";"s36";"S3S6";"2017-05-26 10:56:00";"si";"S2_rt,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 10:55:59"
146;"";"0000-00-00 00:00:00";"";"2017-05-26 10:54:00";"";"2017-05-26 10:55:00";"aw2";"A";146;"";"";"";"";"";"";"";"WRZ 8  ";"f";"";"Feuerwehr und Rettungsdienst sind alarmiert und kommen mit eigenem Rettungsboot\
\
Zitat: von E 140 \
&quot;Bei der Rauchentwicklung handelt es sich um ein Boot. Dieses ist von innen komplett verraucht. 1 Person wird dort vermisst. Ben&ouml;tigen Feuerwehr zur Unterst&uuml;zung. Ein betreten ohne Atemschutz ist nicht m&ouml;glich&quot;\
";"2017-05-26 10:54:00";"EAL DLRG WE";"s36";"S3S6";"2017-05-26 10:56:00";"si";"S2_rt,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 10:56:11"
147;"Fu";"2017-05-26 10:54:00";"aw1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";147;"WRZ 10";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"WRZ 10 hat eine Einweisung in die Stationen bekommen und beginnt mit den Fahr&uuml;bungen";"2017-05-26 10:54:00";"WRZ 10";"";"";"2017-05-26 10:54:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 10:54:29"
148;"Fu";"2017-05-26 10:54:00";"aw2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";148;"WRZ 4";"";"";"";"";"";"";"EAL DLRG WE  S3S6";"f";"";"Der S&auml;ugling wurde durch die E-Kr&auml;fte an den RD (&uuml;ber &Uuml;bungssteuerung) &uuml;bergeben. \
Die vermisste Person ist gleich dem S&auml;ugling. \
\
Zitat: von A 139 \
&quot;Geben Sie aktuellen Status zur Reanimation des S&auml;uglings\
handelt es sich um die vermisste Person aus der letzten Lagemeldung?&quot;\
";"2017-05-26 10:54:00";"WRZ 4";"s36";"S3S6";"2017-05-26 10:55:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 10:55:08"
149;"Fu";"2017-05-26 10:56:00";"aw2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";149;"WRZ 3";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Ein Patient mit Krampfanfall. Ben&ouml;tigt werden RTW und NEF.";"2017-05-26 10:56:00";"WRZ 3";"";"";"2017-05-26 10:57:00";"si";"S2_rt,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 10:57:03"
150;"Fu";"2017-05-26 10:57:00";"aw3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";150;"WRZ 8";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"ben&ouml;tigen RTW + NEF f&uuml;r eine schwer verletzte Person\
\
Pol wird ben&ouml;tig wegen Personalienfeststellung \
";"2017-05-26 10:57:00";"WRZ 8";"";"";"2017-05-26 10:57:00";"si";"S2_rt,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 10:57:24"
151;"";"0000-00-00 00:00:00";"";"2017-05-26 10:59:00";"";"2017-05-26 11:00:00";"aw2";"A";151;"WRZ 8";"";"";"";"";"";"";"WRZ 8  ";"f";"";"Rettungsmittel und Polizei sind angefordert\
\
Zitat: von E 150 \
&quot;ben&ouml;tigen RTW + NEF f&uuml;r eine schwer verletzte Person\
\
Pol wird ben&ouml;tig wegen Personalienfeststellung \
&quot;\
";"2017-05-26 10:59:00";"EAL DLRG WE";"s36";"S3S6";"2017-05-26 11:04:00";"si";"S2_rt,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:03:57"
152;"@";"2017-05-26 11:02:00";"aw1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";152;"WRZ 3 ";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Lagemeldung per Mail: \
Zu Zeit wurden ca. 1000 Sands&auml;cke verbaut, bei einer H&ouml;he von &gt;70cm und einer L&auml;nge von 12m!\
\
!! Anhang beachten !!\
\
\
";"2017-05-26 11:02:00";"WRZ 3";"";"";"2017-05-26 11:04:00";"si";"S2_rt,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:03:44"
153;"Fu";"2017-05-26 11:03:00";"aw3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";153;"WRZ 4";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"der 8 MTF 5/1 begibt sich zum Bereitstellungsraum zur Verpflegungsaufnahme\
der 4 MTF 5/1 begibt sich zur Waschpo und baut dort die Verpflegungsstelle auf";"2017-05-26 11:03:00";"WRZ 4";"";"";"2017-05-26 11:04:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:04:11"
154;"Fu";"2017-05-26 11:06:00";"aw2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";154;"WRZ 3";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Frage nach den angeforderten Rettungsmitteln bzgl. Krampfanfall.";"2017-05-26 11:06:00";"WRZ 3";"";"";"2017-05-26 11:07:00";"si";"S2_rt,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:07:31"
155;"Fu";"2017-05-26 11:06:00";"aw3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";155;"Bereitstellung";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Der Logtrp des WRZ 3 trifft mit einer St&auml;rke von 0/0/2//2 im Bereitstellungsraum ein zwecks Materialaufnahme";"2017-05-26 11:06:00";"Bereitstellung";"";"";"2017-05-26 11:08:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:07:48"
156;"@";"2017-05-26 11:08:00";"aw1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";156;"WRZ 3";"";"";"";"";"";"";"EAL DLRG WE";"f";"WE0002.jpg;WE0001.jpg;";"Anh&auml;nge zur Lagemeldung E 152\
WE0002.jpg -  - 261101mai2017\
WE0001.jpg -  - 261100mai2017\
";"2017-05-26 11:08:00";"WRZ 3";"";"";"2017-05-26 11:10:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:10:32"
157;"";"0000-00-00 00:00:00";"";"2017-05-26 11:09:00";"";"2017-05-26 11:13:00";"aw2";"A";157;"";"";"";"";"";"";"";"WRZ 8";"f";"";"aktuelle Meldung der verletzten/vermisste Personen und eine genaue Anzahl";"2017-05-26 11:09:00";"EAL DLRG WE";"s36";"S3S6";"2017-05-26 11:13:00";"si";"S2_rt,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:13:13"
158;"";"0000-00-00 00:00:00";"";"2017-05-26 11:10:00";"";"2017-05-26 11:14:00";"aw3";"A";158;"";"";"";"";"";"";"";"WRZ 3  ";"f";"";"Rettungsmittel sind angefordert\
\
Zitat: von E 154 \
&quot;Frage nach den angeforderten Rettungsmitteln bzgl. Krampfanfall.&quot;\
";"2017-05-26 11:10:00";"EAL DLRG WE";"s36";"S3S6";"2017-05-26 11:15:00";"si";"S2_rt,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:15:25"
159;"Fu";"2017-05-26 11:14:00";"aw2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";159;"WRZ 8";"";"";"";"";"";"";"EAL DLRG WE  S3S6";"f";"";"Es wurden 4 Personen versorgt und an den RD &uuml;bergeben. Eine Person wurde von der Pol abtransportiert.\
\
Zitat: von A 157 \
&quot;aktuelle Meldung der verletzten/vermisste Personen und eine genaue Anzahl&quot;\
";"2017-05-26 11:14:00";"WRZ 8";"s36";"S3S6";"2017-05-26 11:16:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:16:29"
160;"Fu";"2017-05-26 11:15:00";"aw3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";160;"WRZ 3";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Einsatzstelle wurde evakuiert wegen akuter Deichbruchgefahr";"2017-05-26 11:15:00";"WRZ 3";"";"";"2017-05-26 11:20:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:19:53"
161;"";"0000-00-00 00:00:00";"";"2017-05-26 11:19:00";"";"2017-05-26 11:20:00";"aw2";"A";161;"";"";"";"";"";"";"";"WRZ 8";"f";"";"Gibt es noch weitere vermisste Personen zu den 4 am RD &uuml;bergebenen und 1 an Pol &uuml;bergebenen Personen?";"2017-05-26 11:19:00";"EAL DLRG WE";"s36";"S3S6";"2017-05-26 11:21:00";"si";"S2_rt,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:20:59"
162;"";"0000-00-00 00:00:00";"";"2017-05-26 11:20:00";"";"2017-05-26 11:22:00";"aw1";"A";162;"";"";"";"";"";"";"";"WRZ 10";"f";"";"Teilen Sie uns Ihre aktuelle Lage mit";"2017-05-26 11:20:00";"EAL DLRG WE";"s36";"S3S6";"2017-05-26 11:23:00";"si";"S2_rt,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:23:08"
163;"Fu";"2017-05-26 11:20:00";"aw3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";163;"Bereitstellung";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Der Logtrp. des WRZ 3 verl&auml;sst den Bereitstellungsraum mit der St&auml;rke 0/0/2//2";"2017-05-26 11:20:00";"Bereitstellung";"";"";"2017-05-26 11:21:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:21:10"
164;"Fu";"2017-05-26 11:21:00";"aw2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";164;"WRZ 8";"";"";"";"";"";"";"EAL DLRG WE  S3S6";"f";"";"Weitere Personen nicht bekannt.\
\
Zitat: von A 161 \
&quot;Gibt es noch weitere vermisste Personen zu den 4 am RD &uuml;bergebenen und 1 an Pol &uuml;bergebenen Personen?&quot;\
";"2017-05-26 11:21:00";"WRZ 8";"s36";"S3S6";"2017-05-26 11:23:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:22:59"
165;"";"0000-00-00 00:00:00";"";"2017-05-26 11:21:00";"";"2017-05-26 11:27:00";"aw1";"A";165;"";"";"";"";"";"";"";"WRZ 4";"f";"";"Teilen Sie uns Ihre aktuelle Lage mit";"2017-05-26 11:21:00";"EAL DLRG WE";"s36";"S3S6";"2017-05-26 11:29:00";"si";"S2_rt,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:29:07"
166;"Fu";"2017-05-26 11:23:00";"aw1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";166;"WRZ 10";"";"";"";"";"";"";"EAL DLRG WE  S3S6";"f";"";"WRZ 10 befindet sich in der Stationsausbildung / Fahrerausbildung\
\
Es werden meherere &Uuml;bungen durchlaufen\
\
Zitat: von A 162 \
&quot;Teilen Sie uns Ihre aktuelle Lage mit&quot;\
";"2017-05-26 11:23:00";"WRZ 10";"s36";"S3S6";"2017-05-26 11:23:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:23:22"
167;"Fu";"2017-05-26 11:24:00";"aw2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";167;"WRZ 8";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"LogT des WRZ 8 mit St&auml;rke 0/1/3//4 zur Materialaufnahme an Bereitstellungsraum angekommen.";"2017-05-26 11:24:00";"WRZ 8";"";"";"2017-05-26 11:25:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:25:26"
168;"";"0000-00-00 00:00:00";"";"2017-05-26 11:25:00";"";"2017-05-26 11:31:00";"aw2";"A";168;"WRZ 3, WRZ 4, WRZ 8";"";"Fu";"";"";"";"";"WRZ 3 WRZ 4 WRZ 8";"f";"";"Hinweis zur aktuellen Gefahrenlage Hochwasser\
der Pegel des DEK lag um 261100 bei 5,75m Tendenz weiter steigend\
der Scheitel wird mit 5,90m um 261400 erwartet";"2017-05-26 11:25:00";"EAL DLRG WE";"s36";"S3S6";"2017-05-26 11:38:00";"si";"S2_rt,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:38:11"
169;"Fu";"2017-05-26 11:29:00";"aw3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";169;"WRZ 10";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Der Logtrp des WRZ 10 ist mit einer St&auml;rke von 0/0/2//2 unterwegs zum Bereitstellungsraum um Verpflegung auf zu nehmen";"2017-05-26 11:29:00";"WRZ 10";"";"";"2017-05-26 11:29:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:29:26"
170;"Fu";"2017-05-26 11:33:00";"aw1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";170;"";"";"";"";"";"";"";"EAL DLRG WE  S3S6";"f";"";"Aktuelle Lage:\
- Taucheinsatz zur Personenbergung ist abgeschlossen\
- Taucheinsatz zur Bergung von Gefahrgut ist im Gange, das Fass wurde gefunden und die Bergung wird vorbereitet\
- Alle zu evakuierenden Personen wurden evakuiert, es befinden sich jedoch noch div. Personen auf umliegenden Booten\
- Der Logistik-Trupp befindet sich am WSA zum Aufbau einer Verpflegungsstelle\
- Der unterstellte Logistik-Trupp befindet sich auf dem Weg zum Bereitstellungsraum zur Materialaufnahme\
\
Zitat: von A 165 \
&quot;Teilen Sie uns Ihre aktuelle Lage mit&quot;\
";"2017-05-26 11:33:00";"WRZ 4";"s36";"S3S6";"2017-05-26 11:39:00";"si";"S2_rt,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:38:51"
171;"";"0000-00-00 00:00:00";"";"2017-05-26 11:40:00";"";"2017-05-26 11:43:00";"aw2";"A";171;"";"";"";"";"";"";"";"WRZ 8";"f";"";"Teilen Sie uns den aktuellen Stand zum gemeldeten Brand und die durch die FW durchgef&uuml;hrten Ma&szlig;nahmen mit.";"2017-05-26 11:40:00";"EAL DLRG WE";"s36";"S3S6";"2017-05-26 11:46:00";"si";"S2_rt,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:46:33"
172;"Fu";"2017-05-26 11:43:00";"aw2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";172;"WRZ 8";"";"";"";"";"";"";"EAL DLRG WE  S3S6";"f";"";"Der Brand ist gel&ouml;scht. F&uuml;r die Brandwache wird zZ ein Boot abgestellt. Eine Brandwache durch die FW ist noch nicht sichergestellt und es gibt noch keine Informationen dazu.\
\
Zitat: von A 171 \
&quot;Teilen Sie uns den aktuellen Stand zum gemeldeten Brand und die durch die FW durchgef&uuml;hrten Ma&szlig;nahmen mit.&quot;\
";"2017-05-26 11:43:00";"WRZ 8";"s36";"S3S6";"2017-05-26 11:46:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:46:27"
173;"Fu";"2017-05-26 11:47:00";"aw1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";173;"Bereitstellung";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"WRZ 10 Logistik-Trupp befindet sich in der St&auml;rke 0/0/2//2 im Bereitsstellungsraum zur Materialaufnahme";"2017-05-26 11:47:00";"Bereitstellung";"";"";"2017-05-26 11:50:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:50:14"
174;"Fu";"2017-05-26 11:50:00";"aw2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";174;"Bereitstellung";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Der LogT des WRZ 8 verl&auml;sst den Bereitstellungsraum mit der St&auml;rke 0/1/3//4.";"2017-05-26 11:50:00";"Bereitstellung";"";"";"2017-05-26 11:50:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:50:08"
175;"Fu";"2017-05-26 11:52:00";"aw1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";175;"Bereitstellung";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Logistik-Trupp WRZ 10 verl&auml;sst den Bereitschaftsraum in der St&auml;rke 0/0/2//2";"2017-05-26 11:52:00";"Bereitstellung";"";"";"2017-05-26 11:52:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 11:52:19"
176;"Fu";"2017-05-26 11:57:00";"aw2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";176;"WRZ 8";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Die Einheiten des WRZ 8 verlegen komplett landseitig von der Slipstelle zum Hafen, bis auf ein MRB, welches wasserseitig auch in den Hafen verlegt.";"2017-05-26 11:57:00";"WRZ 8";"";"";"2017-05-26 12:01:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 12:01:20"
177;"Fu";"2017-05-26 12:00:00";"aw3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";177;"WRZ 4";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Der WRZ 4 hat &Uuml;bungsende und verlegt zum Hafen zwecks Verpflegung";"2017-05-26 12:00:00";"WRZ 4";"";"";"2017-05-26 12:02:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 12:01:41"
178;"";"0000-00-00 00:00:00";"";"2017-05-26 12:06:00";"";"2017-05-26 12:07:00";"aw2";"A";178;"";"";"";"";"";"";"";"WRZ 3";"f";"";"Teilen Sie uns Ihre aktuelle Lage mit. Ebenfalls R&uuml;ckmeldung zum Rettungsdiensteinsatz.";"2017-05-26 12:06:00";"EAL DLRG WE";"s36";"S3S6";"2017-05-26 12:09:00";"si";"S2_rt,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 12:09:31"
179;"Fu";"2017-05-26 12:08:00";"aw2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";179;"WRZ 3";"";"";"";"";"";"";"EAL DLRG WE  S3S6";"f";"";"&Uuml;bungsende und befinden sich in der Besprechung.\
\
Zitat: von A 178 \
&quot;Teilen Sie uns Ihre aktuelle Lage mit. Ebenfalls R&uuml;ckmeldung zum Rettungsdiensteinsatz.&quot;\
";"2017-05-26 12:08:00";"WRZ 3";"s36";"S3S6";"2017-05-26 12:10:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 12:09:40"
180;"";"0000-00-00 00:00:00";"";"2017-05-26 12:16:00";"";"2017-05-26 12:18:00";"aw3";"A";180;"";"";"";"";"";"";"";"WRZ 10";"f";"";"Teilen Sie uns Ihre aktuelle Lage mit";"2017-05-26 12:16:00";"EAL DLRG WE";"s36";"S3S6";"2017-05-26 12:19:00";"si";"S2_rt,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 12:19:34"
181;"Fu";"2017-05-26 12:19:00";"aw3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";181;"WRZ 10";"";"";"";"";"";"";"EAL DLRG WE  S3S6";"f";"";"2 BG befinden sich noch in der Stationsausbildung, der restliche Zug befindet sich bei der Verpflegungsaufnahme\
\
\
Zitat: von A 180 \
&quot;Teilen Sie uns Ihre aktuelle Lage mit&quot;\
";"2017-05-26 12:19:00";"WRZ 10";"s36";"S3S6";"2017-05-26 12:20:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 12:20:15"
182;"Fu";"2017-05-26 12:22:00";"aw3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";182;"WRZ 4";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Der KdoW und die Tauchgruppe sind an der Verpflegungsstelle eingetroffen";"2017-05-26 12:22:00";"WRZ 4";"";"";"2017-05-26 12:22:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 12:21:56"
183;"";"0000-00-00 00:00:00";"";"2017-05-26 12:26:00";"";"2017-05-26 12:31:00";"aw2";"A";183;"WRZ 3, WRZ 4, WRZ 8, WRZ 10";"";"Fu";"";"";"Fu";"";"an alle WRZ";"f";"";"Das abgeholte Material f&uuml;r die Verpflegung soll bis 261700mai (17:00 Uhr) wieder im BR/Mensa abgegeben werde.";"2017-05-26 12:26:00";"EAL DLRG WE";"s14";"S1S4";"2017-05-26 12:32:00";"si";"S2_rt,S1S4_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 12:32:22"
184;"";"0000-00-00 00:00:00";"";"2017-05-26 13:16:00";"";"2017-05-26 13:18:00";"aw3";"A";184;"";"";"";"";"";"";"";"WRZ 4";"f";"";"Unterstellen Sie den LogTr des WRZ 8 zur&uuml;ck an den WRZ 8 ";"2017-05-26 13:16:00";"EAL DLRG WE";"s2";"S2";"2017-05-26 13:21:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 13:20:51"
185;"";"0000-00-00 00:00:00";"";"2017-05-26 13:23:00";"";"2017-05-26 13:25:00";"aw3";"A";185;"";"";"";"";"";"";"";"WRZ 8";"f";"";"Es erfolgt die R&uuml;ckunterstellung Ihres LogTr durch den WRZ 4";"2017-05-26 13:23:00";"EAL DLRG WE";"s2";"S2";"2017-05-26 13:25:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 13:25:08"
186;"Fu";"2017-05-26 13:28:00";"aw1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";186;"WRZ 4";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"WRZ 8 MTF 5-1 zur&uuml;ck an WRZ 8 &uuml;berstellt\
\
Neue St&auml;rke 1/10/39//50";"2017-05-26 13:28:00";"WRZ 4";"";"";"2017-05-26 13:30:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 13:30:32"
187;"Fu";"2017-05-26 13:30:00";"aw1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";187;"WRZ 10";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Einsatzauftrag &uuml;bernommen\
\
WRZ 10 verlegt zur Deichsicherung nach H&ouml;rstel, Westfalenstr.";"2017-05-26 13:30:00";"WRZ 10";"";"";"2017-05-26 13:34:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 13:34:03"
188;"Fu";"2017-05-26 13:33:00";"aw3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";188;"WRZ 10";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"ben&ouml;tigen 10.000 Sands&auml;cke zur Einsatzstelle in H&ouml;rstel";"2017-05-26 13:33:00";"WRZ 10";"";"";"2017-05-26 13:34:00";"si";"S2_rt,S1S4_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 13:34:29"
189;"Fu";"2017-05-26 13:37:00";"aw1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";189;"WRZ 3";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"WRZ 3 verlegt in den Bereitstellungsraum Sinninger Str. 36, Emsdetten\
\
Aktuelle St&auml;rke 1/10/38//49";"2017-05-26 13:37:00";"WRZ 3";"";"";"2017-05-26 13:43:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 13:43:05"
190;"";"0000-00-00 00:00:00";"";"2017-05-26 13:39:00";"";"2017-05-26 13:40:00";"aw3";"A";190;"";"";"";"";"";"Fu";"";"WRZ 10  ";"f";"";"Antwort: 2000 Sands&auml;cke und 50 Paletten sind vor Ort. Weitere werden gegen 262000mai17 geliefert.\
\
Zitat: von E 188 \
&quot;ben&ouml;tigen 10.000 Sands&auml;cke zur Einsatzstelle in H&ouml;rstel&quot;\
";"2017-05-26 13:39:00";"EAL DLRG WE";"s14";"S1S4";"2017-05-26 13:43:00";"si";"S2_rt,S1S4_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 13:43:32"
191;"Fu";"2017-05-26 13:45:00";"aw2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";191;"WRZ 4";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Fahrzeuge in Marsch zur Slippstelle, die Boote wasserseitig.";"2017-05-26 13:45:00";"WRZ 4";"";"";"2017-05-26 13:47:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 13:46:47"
192;"";"0000-00-00 00:00:00";"";"2017-05-26 13:52:00";"";"2017-05-26 13:55:00";"aw1";"A";192;"";"";"";"";"";"";"";"WRZ 4  ";"f";"";"Frage1: Warum Verlegung zur Slippstelle?\
Frage2: Wie ist die aktuelle St&auml;rke?\
\
Zitat: von E 191 \
&quot;Fahrzeuge in Marsch zur Slippstelle, die Boote wasserseitig.&quot;\
";"2017-05-26 13:52:00";"EAL DLRG WE";"s2";"S2";"2017-05-26 13:56:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2017-05-26 13:56:20"
